pokemon\Tomato___Early_blight\df721edd-686e-4bb8-a05b-e8c67743c8ca___RS_Erly.B 8265.JPG,1
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8b56748-a10b-4edf-b2db-d6096edb10bb___YLCV_GCREC 2141.JPG,7
pokemon\Tomato___Leaf_Mold\efa60351-9550-43dc-b0a7-c74b591f29bf___Crnl_L.Mold 7083.JPG,3
pokemon\Tomato___Septoria_leaf_spot\ff38c095-8835-41e6-871d-dd81861f5292___JR_Sept.L.S 2557.JPG,4
pokemon\Tomato___Late_blight\f336431f-8e79-4ff6-9afd-03bacf1bfaf2___RS_Late.B 5521.JPG,2
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e917a630-3b61-4737-8adf-88c04baf2153___Com.G_SpM_FL 8881.JPG,5
pokemon\Tomato___Late_blight\f3c203d3-4246-4af5-adfd-37452f637024___GHLB2 Leaf 118.1.JPG,2
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e19615f6-e276-4685-9777-e7bd1122aaaf___Com.G_SpM_FL 9015.JPG,5
pokemon\Tomato___Target_Spot\feb1b0d0-aa78-4ba8-93a1-384229fc92fd___Com.G_TgS_FL 0715.JPG,6
pokemon\Tomato___Early_blight\e803b217-d9a9-4b0d-9ea1-679145625159___RS_Erly.B 9571.JPG,1
pokemon\Tomato___healthy\ec59e000-1ee0-4998-a68f-abbfa6f6d009___RS_HL 0226.JPG,8
pokemon\Tomato___Leaf_Mold\fd686c68-9a4a-4d11-98fa-7c612aff9fd4___Crnl_L.Mold 6974.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f908f130-1a88-49da-9f6a-0cb7312da739___JR_Sept.L.S 2460.JPG,4
pokemon\Tomato___healthy\edbb09c6-f6e6-4ce4-ac38-e4fa0b96f4c0___GH_HL Leaf 251.JPG,8
pokemon\Tomato___Late_blight\ef5ac7be-8adc-4395-9a31-d970fb6e8c7a___RS_Late.B 4981.JPG,2
pokemon\Tomato___healthy\fdbbea63-18e0-401f-8269-64ba005ab53f___RS_HL 0213.JPG,8
pokemon\Tomato___Bacterial_spot\f58a3d12-29e7-4f43-a189-fa80df8f8e72___GCREC_Bact.Sp 5691.JPG,0
pokemon\Tomato___Early_blight\ea08bf85-06df-41d8-8b09-29feb53cdccf___RS_Erly.B 7486.JPG,1
pokemon\Tomato___Target_Spot\fa98bbb6-2231-4489-ab05-1eeb55bae882___Com.G_TgS_FL 8105.JPG,6
pokemon\Tomato___Septoria_leaf_spot\f6fc8ed7-225e-41a9-8d22-af61401a60b9___Matt.S_CG 6506.JPG,4
pokemon\Tomato___Bacterial_spot\fbcddd00-575a-4569-9e41-5a73dda710f9___GCREC_Bact.Sp 3768.JPG,0
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\bd686fc4-6f2b-4139-b1c9-ef58ad3542c8___Com.G_SpM_FL 8438.JPG,5
pokemon\Tomato___Septoria_leaf_spot\ffbb4b17-6760-48fd-bbfa-70120a53db86___Matt.S_CG 1284.JPG,4
pokemon\Tomato___Leaf_Mold\da6cc51a-6ba2-4b1d-aa4f-5d699860da6b___Crnl_L.Mold 6767.JPG,3
pokemon\Tomato___Leaf_Mold\ed85b79f-958f-42a8-adb9-2a34022fa016___Crnl_L.Mold 9031.JPG,3
pokemon\Tomato___Target_Spot\dad184c0-5248-4868-9ab6-0877fa19f9d6___Com.G_TgS_FL 0836.JPG,6
pokemon\Tomato___Late_blight\f27d1b5c-46e2-442f-846d-dd5c6018bb2a___RS_Late.B 6984.JPG,2
pokemon\Tomato___Bacterial_spot\f0256cb3-6072-453f-9230-2ab16c2db646___GCREC_Bact.Sp 6303.JPG,0
pokemon\Tomato___Septoria_leaf_spot\f24a0d2e-c89d-4182-8c3a-30ba0439da68___JR_Sept.L.S 2721.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e4186179-9187-4c92-b6d2-fdb44ed67b96___Com.G_SpM_FL 9474.JPG,5
pokemon\Tomato___Bacterial_spot\f248467c-ef23-484b-99d3-019559f58f4d___UF.GRC_BS_Lab Leaf 0407.JPG,0
pokemon\Tomato___Bacterial_spot\f92bb674-d3ff-480e-aa28-53d227491d95___GCREC_Bact.Sp 5949.JPG,0
pokemon\Tomato___Target_Spot\f9bf89e2-3e30-4b63-832b-ad6247a3ab06___Com.G_TgS_FL 0869.JPG,6
pokemon\Tomato___Septoria_leaf_spot\ff26f205-223f-4140-80fc-87478e501904___JR_Sept.L.S 2585.JPG,4
pokemon\Tomato___Bacterial_spot\f14581e5-cc67-403d-a4f3-7f0be31b4899___GCREC_Bact.Sp 3497.JPG,0
pokemon\Tomato___Leaf_Mold\f61fcad0-2f24-461e-9dc7-4908d950f397___Crnl_L.Mold 8860.JPG,3
pokemon\Tomato___Late_blight\fbd28294-04c7-4f8a-8576-f523856c46d9___RS_Late.B 6640.JPG,2
pokemon\Tomato___Late_blight\f1aca7db-32e7-4cbe-a9ca-0b185fd1a1a9___GHLB2 Leaf 89.1.JPG,2
pokemon\Tomato___Leaf_Mold\f6c11a02-6f44-4e15-aab8-50cb8d79bc62___Crnl_L.Mold 9166.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e3154893-0c83-43c8-87ae-18aa09342d51___Com.G_SpM_FL 9362.JPG,5
pokemon\Tomato___Early_blight\fe79c70c-0977-43f3-ad1b-3a1b4bceeceb___RS_Erly.B 7506.JPG,1
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e9b2e448-c8b7-4fde-b1f2-1ab86dce0b86___Com.G_SpM_FL 1330.JPG,5
pokemon\Tomato___Bacterial_spot\f53766e3-96bc-469d-b566-929bfd1ca4de___GCREC_Bact.Sp 3442.JPG,0
pokemon\Tomato___Leaf_Mold\e5a3c9fd-64a6-426f-a0a0-2fd28a7852d0___Crnl_L.Mold 6575.JPG,3
pokemon\Tomato___healthy\eb31ccad-06e1-43ab-90f9-e86f4cba2fed___RS_HL 0552.JPG,8
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f5f9260d-93c5-4ce1-8180-c9d206db5f39___YLCV_GCREC 5163.JPG,7
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e2537d47-96e5-487c-ba9a-a7feef92fd3b___Com.G_SpM_FL 8446.JPG,5
pokemon\Tomato___Early_blight\e11ee1f8-8de2-4d9c-a0c1-86bc42350fd9___RS_Erly.B 9472.JPG,1
pokemon\Tomato___healthy\f04f1e27-b6b0-43a6-b5c5-a4ec6d75ed3e___RS_HL 9737.JPG,8
pokemon\Tomato___Bacterial_spot\fa70414b-4b11-43b7-a335-f73714c4894e___GCREC_Bact.Sp 3211.JPG,0
pokemon\Tomato___Target_Spot\f561f1f2-8d07-4cfc-b380-ccc3c303f5af___Com.G_TgS_FL 8209.JPG,6
pokemon\Tomato___Early_blight\d60c253c-b97e-4076-8eac-bae34e1bbdc9___RS_Erly.B 7749.JPG,1
pokemon\Tomato___Early_blight\accd568b-73d3-49f9-8ddb-4a51e1595383___RS_Erly.B 6375.JPG,1
pokemon\Tomato___Leaf_Mold\f48a7999-9eaa-4403-a2a5-533d22092d46___Crnl_L.Mold 6854.JPG,3
pokemon\Tomato___Late_blight\f7b65254-1bf9-4bf5-88fb-52c88373587c___RS_Late.B 5225.JPG,2
pokemon\Tomato___Early_blight\d368153c-6779-4a7e-a82d-9ae10dd36bb2___RS_Erly.B 7678.JPG,1
pokemon\Tomato___Septoria_leaf_spot\e59c82e1-d055-4876-87dd-1a2f7d1cfa11___Matt.S_CG 7804.JPG,4
pokemon\Tomato___Leaf_Mold\0b943ada-01a9-4ce0-a607-e799394856de___Crnl_L.Mold 7008.JPG,3
pokemon\Tomato___healthy\fe0b76dc-4263-4cda-8840-310ebe72a432___GH_HL Leaf 490.JPG,8
pokemon\Tomato___Bacterial_spot\f880355a-9e96-41a3-9e66-79d498dc6d61___GCREC_Bact.Sp 3823.JPG,0
pokemon\Tomato___Septoria_leaf_spot\e101f7ec-da0f-4b0d-86db-69cdb79ebd83___Keller.St_CG 1832.JPG,4
pokemon\Tomato___Leaf_Mold\e7e687ae-c2f1-4ab4-9726-fe9ee5c1c889___Crnl_L.Mold 8765.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\eac6b680-4e8b-48bf-b85b-c2296d7c1853___Com.G_SpM_FL 9565.JPG,5
pokemon\Tomato___Septoria_leaf_spot\fc6759ac-f4b4-4ab3-81d1-8f0761ebea6a___Keller.St_CG 1857.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f7ddffe4-6009-4c68-ba10-a2134e1416dc___YLCV_GCREC 5444.JPG,7
pokemon\Tomato___healthy\ea0a8316-361e-4224-a700-5b86a8b93774___GH_HL Leaf 209.JPG,8
pokemon\Tomato___Early_blight\de8d6c32-2b7c-4c2c-a974-9c1c9c30486e___RS_Erly.B 9560.JPG,1
pokemon\Tomato___Septoria_leaf_spot\e55e5031-3f13-4784-b8fc-6663323fc073___Keller.St_CG 1877.JPG,4
pokemon\Tomato___healthy\f1b0ad53-6f2a-44bd-9f58-da590c9cdde2___GH_HL Leaf 371.JPG,8
pokemon\Tomato___Leaf_Mold\e7391b48-0b36-41fd-81f0-35c6b5a24d0a___Crnl_L.Mold 6761.JPG,3
pokemon\Tomato___Early_blight\e94d68c8-f185-4b3d-9b44-ad12e3dc891d___RS_Erly.B 9598.JPG,1
pokemon\Tomato___Late_blight\f43df4fe-4544-4831-b9f9-a3c7b470b0e0___RS_Late.B 6801.JPG,2
pokemon\Tomato___Bacterial_spot\f67df1b4-1b28-48c4-96cb-1c31d3ce7e66___UF.GRC_BS_Lab Leaf 0368.JPG,0
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ecdbba83-d2f4-42ea-a6bb-bfff274c74f3___Com.G_SpM_FL 9561.JPG,5
pokemon\Tomato___Septoria_leaf_spot\e9de0604-a1be-42b7-8c6f-f376904c0473___Matt.S_CG 1688.JPG,4
pokemon\Tomato___Early_blight\dc6eeebe-ebc4-406c-b5df-f4861f491db8___RS_Erly.B 9615.JPG,1
pokemon\Tomato___Leaf_Mold\fa0cb20b-cafb-494d-85f5-0af1a5785671___Crnl_L.Mold 6743.JPG,3
pokemon\Tomato___Septoria_leaf_spot\f5914b3e-63c9-45bb-8c7c-e9919ee09018___Matt.S_CG 0738.JPG,4
pokemon\Tomato___Bacterial_spot\f4304000-5523-4fc6-93e4-9e570a1d237d___GCREC_Bact.Sp 5689.JPG,0
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f6f313b5-a12a-4d0e-8d3d-63ea26b76985___UF.GRC_YLCV_Lab 01630.JPG,7
pokemon\Tomato___healthy\f163df8f-6510-4520-82ee-779d2679af33___GH_HL Leaf 422.2.JPG,8
pokemon\Tomato___healthy\0a0d6a11-ddd6-4dac-8469-d5f65af5afca___RS_HL 0555.JPG,8
pokemon\Tomato___Septoria_leaf_spot\f04c7577-d02a-4b57-861e-f50fa800ca85___Matt.S_CG 7787.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\eecf1b41-1c1f-4bdb-9d63-795842cc83e2___Com.G_SpM_FL 1771.JPG,5
pokemon\Tomato___Leaf_Mold\edd41abf-a135-4648-b724-a57b91f403e5___Crnl_L.Mold 6980.JPG,3
pokemon\Tomato___healthy\000bf685-b305-408b-91f4-37030f8e62db___GH_HL Leaf 308.1.JPG,8
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f4d4e7ed-7f9f-499d-8e61-92a8941e7b7f___UF.GRC_YLCV_Lab 01469.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f3d2b6fb-1333-44b9-9ab1-227886d728f7___YLCV_NREC 2554.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f5a4c551-4500-49c5-904d-6ed08dd43cc0___UF.GRC_YLCV_Lab 03140.JPG,7
pokemon\Tomato___Target_Spot\f3878705-b6ce-448d-868c-5c8016047e57___Com.G_TgS_FL 9736.JPG,6
pokemon\Tomato___Septoria_leaf_spot\e26a1f0a-354d-44a6-bc28-623e77112af3___Keller.St_CG 1916.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f1e730ad-911d-4a8c-8f79-ff6035a1833f___YLCV_NREC 2660.JPG,7
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e270ed42-3e95-4187-be66-83cf963a785c___Com.G_SpM_FL 8988.JPG,5
pokemon\Tomato___Early_blight\d8754b7f-53a4-4e69-8f54-1ec9f7581799___RS_Erly.B 6436.JPG,1
pokemon\Tomato___Septoria_leaf_spot\f064c7e7-8d64-4df5-963b-7205cb57af41___Keller.St_CG 1815.JPG,4
pokemon\Tomato___Target_Spot\f8d56ae0-9f9b-4a80-89ec-41717ab8fd38___Com.G_TgS_FL 8256.JPG,6
pokemon\Tomato___Early_blight\dda45973-b7a1-4080-93a2-bd7cd3e3026f___RS_Erly.B 8407.JPG,1
pokemon\Tomato___Late_blight\f86cfe1b-5f7f-4f93-b54b-1f39d1c1e323___GHLB2 Leaf 8625.JPG,2
pokemon\Tomato___Septoria_leaf_spot\fc5b136a-102b-454a-8200-ddf85b2a0e52___Keller.St_CG 1898.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ef146850-1f7b-4ea9-ad34-c7f2b88e10cc___UF.GRC_YLCV_Lab 01998.JPG,7
pokemon\Tomato___healthy\fd09836b-96be-498a-a720-e17a54522de7___RS_HL 9687.JPG,8
pokemon\Tomato___Bacterial_spot\f715c7e4-8b89-4eda-b020-adcf49e910f0___GCREC_Bact.Sp 6315.JPG,0
pokemon\Tomato___Early_blight\dc64e0f0-9f55-4341-b256-649bebd6ca75___RS_Erly.B 7785.JPG,1
pokemon\Tomato___Early_blight\eabc47ee-5023-476b-9992-53baa566d270___RS_Erly.B 7757.JPG,1
pokemon\Tomato___Septoria_leaf_spot\fe52e26e-bc93-4c6e-a5e1-5301c8b34238___JR_Sept.L.S 2707.JPG,4
pokemon\Tomato___healthy\f0cc7028-bf33-4ed4-8df0-7f1e80f42d15___GH_HL Leaf 266.JPG,8
pokemon\Tomato___Late_blight\f25bcf32-3bf7-4137-9d9a-ab195d4f7d3f___GHLB2 Leaf 9049.JPG,2
pokemon\Tomato___Early_blight\dc474f67-5e4c-4c60-b1fd-aaafea2bc34c___RS_Erly.B 9519.JPG,1
pokemon\Tomato___Leaf_Mold\f3113f81-fff3-4b7d-b171-7315216c4d10___Crnl_L.Mold 8683.JPG,3
pokemon\Tomato___healthy\e2085395-2d3c-4698-ad7f-da9fdc73c4d1___GH_HL Leaf 254.JPG,8
pokemon\Tomato___Late_blight\efc16184-1012-4240-934b-85b2396b0d1d___RS_Late.B 5124.JPG,2
pokemon\Tomato___Leaf_Mold\f85b350c-a7cf-4652-87e7-5e039e82021d___Crnl_L.Mold 8927.JPG,3
pokemon\Tomato___Target_Spot\debfce8a-5cf0-47c4-992e-c019799d4e3a___Com.G_TgS_FL 1026.JPG,6
pokemon\Tomato___healthy\ec754608-21ce-40be-abd0-46a664257065___RS_HL 0376.JPG,8
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e90ba377-d69d-47ef-808c-c6ba488da79f___Com.G_SpM_FL 8958.JPG,5
pokemon\Tomato___Late_blight\fdbc3a0b-5da5-452d-a6e4-b5a5e6dc396a___GHLB2 Leaf 8575.JPG,2
pokemon\Tomato___Leaf_Mold\d23729f0-3d5c-4e13-abd2-5cc7f21a51ee___Crnl_L.Mold 6976.JPG,3
pokemon\Tomato___Target_Spot\dbb50cba-a410-49af-a95f-ac53d5fc9af3___Com.G_TgS_FL 8295.JPG,6
pokemon\Tomato___Early_blight\e330dc16-fdf9-4eee-8b09-88bfb5537180___RS_Erly.B 7601.JPG,1
pokemon\Tomato___healthy\ef21da16-050f-4be8-a91f-e1fa13ce3991___RS_HL 0242.JPG,8
pokemon\Tomato___Bacterial_spot\ffabbe39-4939-414b-af91-825f80fa4d4a___UF.GRC_BS_Lab Leaf 0870.JPG,0
pokemon\Tomato___Early_blight\de57a88b-7170-4eca-93f6-330df50fa8b5___RS_Erly.B 9541.JPG,1
pokemon\Tomato___Late_blight\f3b38383-f6ff-4779-a57a-fd1766721555___GHLB2 Leaf 9088.JPG,2
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f4e019f2-1c4c-4b12-b88d-e681c3caf2ee___YLCV_GCREC 2235.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e2e97b9b-ef25-4de6-9216-0742993c664b___YLCV_GCREC 5364.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f0d5c14a-3464-4987-be40-636d9752b846___UF.GRC_YLCV_Lab 02156.JPG,7
pokemon\Tomato___Target_Spot\c91d0d6a-e92f-4cac-a8ca-a21e25c15ae8___Com.G_TgS_FL 1066.JPG,6
pokemon\Tomato___Target_Spot\fec3ef0e-de4a-4261-b593-5c1571c6e890___Com.G_TgS_FL 8173.JPG,6
pokemon\Tomato___healthy\fb2c7e00-39a7-4be3-b8d1-b4c42c65e20e___RS_HL 9636.JPG,8
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f3d536e0-cb34-44f8-a66f-afa559e3529e___Com.G_SpM_FL 8936.JPG,5
pokemon\Tomato___Septoria_leaf_spot\fe20769d-b886-41d5-ada8-bb25ce119493___Matt.S_CG 7770.JPG,4
pokemon\Tomato___Target_Spot\f7509e1d-28fb-40ce-9002-bfa0a6a53b67___Com.G_TgS_FL 8002.JPG,6
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ffcfa32d-4506-49ed-9e35-972d5cbad0b8___Com.G_SpM_FL 8450.JPG,5
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2e06305-f930-434c-b287-78f14154652d___UF.GRC_YLCV_Lab 01354.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e2ec5315-9f41-499f-9507-0a8b7f91d1a2___UF.GRC_YLCV_Lab 01842.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\eff002e3-b722-44b4-b2b4-965b367cdca4___YLCV_NREC 2610.JPG,7
pokemon\Tomato___Bacterial_spot\f968f18e-bc41-40bd-b838-f535be8afb93___GCREC_Bact.Sp 5744.JPG,0
pokemon\Tomato___Target_Spot\dd3d0413-2148-40fb-9707-21899ff9a2b4___Com.G_TgS_FL 9743.JPG,6
pokemon\Tomato___Septoria_leaf_spot\f4f6549b-928e-4979-b557-5e518cd297fa___Keller.St_CG 1866.JPG,4
pokemon\Tomato___Bacterial_spot\fe9f6122-ab3f-46bb-b9db-fee295881270___GCREC_Bact.Sp 6341.JPG,0
pokemon\Tomato___Bacterial_spot\f0793e2c-2033-4511-ba00-dbd2c42ce3c1___GCREC_Bact.Sp 3226.JPG,0
pokemon\Tomato___healthy\f4ef07ac-f42d-44b3-8433-368b03b422d2___RS_HL 9743.JPG,8
pokemon\Tomato___Bacterial_spot\fe1532f6-a66d-4705-b0ab-7e5ed6f9b81a___GCREC_Bact.Sp 6346.JPG,0
pokemon\Tomato___Septoria_leaf_spot\f56fd18d-3880-4e20-81e2-ac0f91804226___Keller.St_CG 1929.JPG,4
pokemon\Tomato___Septoria_leaf_spot\f50b234d-3111-4084-9622-2c2553cc7407___JR_Sept.L.S 2676.JPG,4
pokemon\Tomato___Bacterial_spot\fae0cb2c-797d-49d8-820a-52ccd350f8fd___UF.GRC_BS_Lab Leaf 0394.JPG,0
pokemon\Tomato___Bacterial_spot\fb703e38-2ea0-468f-9958-0f88be8e1fb0___GCREC_Bact.Sp 3126.JPG,0
pokemon\Tomato___Early_blight\d59a0542-4c2a-441b-8566-e1f741e917d4___RS_Erly.B 6437.JPG,1
pokemon\Tomato___Leaf_Mold\f53d879a-6033-4317-8524-e108b10e7656___Crnl_L.Mold 7140.JPG,3
pokemon\Tomato___healthy\fa55bcc1-cda8-458e-a137-579f1dc1bda8___RS_HL 9845.JPG,8
pokemon\Tomato___healthy\ef492a6d-0db4-4fb5-b513-12a262215f00___RS_HL 9638.JPG,8
pokemon\Tomato___Bacterial_spot\ffcf0c9e-f932-4836-b160-47277fbe124c___GCREC_Bact.Sp 3776.JPG,0
pokemon\Tomato___Septoria_leaf_spot\f67c02ff-c04b-4991-9fdb-b508629f0fea___Matt.S_CG 0862.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2f50a2d-c48e-4510-8ce4-fb857ac23534___YLCV_NREC 2675.JPG,7
pokemon\Tomato___Late_blight\ee90e57e-7289-4dcd-af6f-a585d97628b7___RS_Late.B 7040.JPG,2
pokemon\Tomato___healthy\f96987aa-d19d-415b-a68c-73a07a47d521___RS_HL 9736.JPG,8
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\ea3ad541-4a21-4c24-925d-0d98d7aaca44___Com.G_SpM_FL 8972.JPG,5
pokemon\Tomato___Septoria_leaf_spot\f43ce703-8d4d-4e97-8e23-788f56338c09___Matt.S_CG 6660.JPG,4
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e77af295-2fc5-4f4c-99e0-92ce58457097___Com.G_SpM_FL 8745.JPG,5
pokemon\Tomato___Septoria_leaf_spot\f0652fda-d9c2-445d-a1e8-12d716667df0___Keller.St_CG 1870.JPG,4
pokemon\Tomato___Late_blight\f7e7a40f-335d-45a6-b086-3f6b9779a5a0___RS_Late.B 4903.JPG,2
pokemon\Tomato___Septoria_leaf_spot\f89c35d4-54aa-465a-8bf5-136d83978120___Matt.S_CG 2644.JPG,4
pokemon\Tomato___Leaf_Mold\f78e3205-2a7f-43cf-988c-63aaf2179a5d___Crnl_L.Mold 6878.JPG,3
pokemon\Tomato___Leaf_Mold\dde4e8af-a08a-48e7-969d-0b6c66912431___Crnl_L.Mold 8963.JPG,3
pokemon\Tomato___Bacterial_spot\fb9fb5cb-e187-481c-99ea-07b11c0936bd___GCREC_Bact.Sp 3320.JPG,0
pokemon\Tomato___Septoria_leaf_spot\fd042aff-4c10-4a6d-880f-cef50afd03b6___Keller.St_CG 1970.JPG,4
pokemon\Tomato___Early_blight\d344e6d5-259e-4f1c-a72e-919ae9e13005___RS_Erly.B 6482.JPG,1
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f69ce7ec-7ce3-4123-becf-efea9f9bfd48___Com.G_SpM_FL 9541.JPG,5
pokemon\Tomato___Late_blight\46edfbcd-876e-4310-bba7-bae2b8fcc773___GHLB2 Leaf 9069.JPG,2
pokemon\Tomato___Bacterial_spot\fe5de322-e644-44d7-9492-86cc6ed022b5___UF.GRC_BS_Lab Leaf 9072.JPG,0
pokemon\Tomato___Late_blight\fddb6641-3785-4971-b44c-3cf0193112c2___GHLB_PS Leaf 43.2 Day 18.jpg,2
pokemon\Tomato___Septoria_leaf_spot\f8a1deca-75ae-41cf-bd05-1eee4a183236___Keller.St_CG 1779.JPG,4
pokemon\Tomato___Bacterial_spot\f44c58b0-4d48-4b8b-b812-e472d2737998___GCREC_Bact.Sp 5553.JPG,0
pokemon\Tomato___Leaf_Mold\f853c1bf-7139-42d0-a40d-0e98da2cbab0___Crnl_L.Mold 6509.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f2d3fadc-0142-4425-b731-6d95464a211d___Com.G_SpM_FL 8612.JPG,5
pokemon\Tomato___Early_blight\e9adf635-754d-4bc3-af3d-4b3e1bd81812___RS_Erly.B 9438.JPG,1
pokemon\Tomato___Late_blight\f4ab4184-4d1b-4b06-83bd-6324281c8588___GHLB2 Leaf 8751.JPG,2
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f8c27546-86a9-46ac-ab93-51863759218e___YLCV_NREC 2049.JPG,7
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f6db71b7-a053-479a-b6fc-ab891ecea0ef___UF.GRC_YLCV_Lab 02111.JPG,7
pokemon\Tomato___Late_blight\f59830b4-079b-4ca4-9c92-7416f0818a2b___RS_Late.B 5010.JPG,2
pokemon\Tomato___Leaf_Mold\d5926e32-2f9f-413f-b6b8-fe86725729d2___Crnl_L.Mold 8974.JPG,3
pokemon\Tomato___Septoria_leaf_spot\fd774721-5f04-4293-b462-8301952d140a___Matt.S_CG 6372.JPG,4
pokemon\Tomato___Target_Spot\fd53a3e2-4153-4b4a-9c27-3535125626c8___Com.G_TgS_FL 9962.JPG,6
pokemon\Tomato___Target_Spot\f845018e-06b9-43d7-afb1-a67ec0748a79___Com.G_TgS_FL 1089.JPG,6
pokemon\Tomato___Leaf_Mold\f482c835-b8f2-4ebc-88b2-3b6f58b8a696___Crnl_L.Mold 8949.JPG,3
pokemon\Tomato___healthy\e0587774-746c-41af-a876-b3d083756a23___RS_HL 0588.JPG,8
pokemon\Tomato___Leaf_Mold\dc61dd2d-7b0f-4927-a3af-4ad0c71bda15___Crnl_L.Mold 6561.JPG,3
pokemon\Tomato___Early_blight\0a2726e0-3358-4a46-b6dc-563a5a9f2bdf___RS_Erly.B 7860.JPG,1
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\e33fa280-f5cc-404b-a205-36966e9ceb38___Com.G_SpM_FL 8950.JPG,5
pokemon\Tomato___Late_blight\fabba25a-e191-47c5-a468-6acf744312e1___GHLB2 Leaf 8835.JPG,2
pokemon\Tomato___Late_blight\f348eaf2-65ef-47b1-af84-ffdedc4599e9___RS_Late.B 4895.JPG,2
pokemon\Tomato___Septoria_leaf_spot\f83c5c25-a744-4f98-b2b3-1c1138759929___Matt.S_CG 0808.JPG,4
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\eff5b4c8-5688-482f-86a1-50ed4d18a850___YLCV_GCREC 2049.JPG,7
pokemon\Tomato___Late_blight\f972ee8f-5f07-49a0-974c-b919b0ad5b0b___RS_Late.B 4961.JPG,2
pokemon\Tomato___healthy\00bce074-967b-4d50-967a-31fdaa35e688___RS_HL 0223.JPG,8
pokemon\Tomato___Leaf_Mold\dfdad328-4a07-43ce-afc4-4d1dd069f52b___Crnl_L.Mold 8791.JPG,3
pokemon\Tomato___Bacterial_spot\f9614f74-38f0-4ada-b73f-2a65ae1885c7___GCREC_Bact.Sp 3736.JPG,0
pokemon\Tomato___healthy\fab41c44-a8b6-4821-8ffa-08a2c1234970___RS_HL 0070.JPG,8
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\f20dd5c4-0df6-46bf-91a5-12ef264326f0___Com.G_SpM_FL 1367.JPG,5
pokemon\Tomato___Early_blight\e3e8305e-a7f1-4ac2-9ed0-7a09660b2fa3___RS_Erly.B 9447.JPG,1
pokemon\Tomato___Leaf_Mold\e38c743b-d76a-4986-8992-9a1c4644abdf___Crnl_L.Mold 6511.JPG,3
pokemon\Tomato___Leaf_Mold\e40291b5-6b55-4c56-a044-3971e70eda1e___Crnl_L.Mold 7164.JPG,3
pokemon\Tomato___Early_blight\eaaea397-5e49-47e8-adad-f9a17e1cce65___RS_Erly.B 6487.JPG,1
pokemon\Tomato___Early_blight\e63371a7-2fb1-4446-9fb2-6d679485d2b0___RS_Erly.B 8415.JPG,1
pokemon\Tomato___Bacterial_spot\f144a9b5-bdbb-48ca-a454-4885137f805a___GCREC_Bact.Sp 3629.JPG,0
pokemon\Tomato___Leaf_Mold\df78e8cb-8fc5-4682-ab5c-f265b4e8d97e___Crnl_L.Mold 8619.JPG,3
pokemon\Tomato___Spider_mites Two-spotted_spider_mite\efb18527-9be4-4ac4-83fc-9bb30c078cc6___Com.G_SpM_FL 1136.JPG,5
pokemon\Tomato___Tomato_Yellow_Leaf_Curl_Virus\efa5965e-3cf9-4ef7-9f68-0d9ba002729a___YLCV_GCREC 5179.JPG,7
